1278694160162	1	5	10
1278694160162	1	4	-16
1278694160162	1	3	330
1278694160162	1	2	10
1278694160162	1	1	-16
1278694160162	1	0	0
1278694160254	2	5	-9.42528
1278694160254	2	4	-2.72407
1278694160254	2	3	1.64806
1278694160254	2	2	-9.42528
1278694160254	2	1	-2.72407
1278694160254	2	0	1.64806
1278694160423	1	5	8
1278694160423	1	4	-14
1278694160423	1	3	330
1278694160423	1	2	8
1278694160423	1	1	-14
1278694160423	1	0	360
1278694160636	2	5	-9.46614
1278694160636	2	4	-2.36994
1278694160636	2	3	1.41652
1278694160636	2	2	-9.46614
1278694160636	2	1	-2.36994
1278694160636	2	0	1.41652
1278694160877	1	5	14
1278694160877	1	4	-21
1278694160877	1	3	338
1278694160877	1	2	14
1278694160877	1	1	-21
1278694160877	1	0	360
1278694161029	2	5	-8.30841
1278694161029	2	4	-3.25526
1278694161029	2	3	2.15201
1278694161029	2	2	-8.30841
1278694161029	2	1	-3.25526
1278694161029	2	0	2.15201
1278694161175	1	5	20
1278694161175	1	4	-12
1278694161175	1	3	344
1278694161175	1	2	20
1278694161175	1	1	-12
1278694161175	1	0	360
1278694161377	2	5	-10.0382
1278694161377	2	4	-2.22012
1278694161377	2	3	3.82732
1278694161377	2	2	-10.0382
1278694161377	2	1	-2.22012
1278694161377	2	0	3.82732
1278694161553	1	5	21
1278694161553	1	4	-1
1278694161553	1	3	335
1278694161553	1	2	21
1278694161553	1	1	-1
1278694161553	1	0	360
1278694161641	2	5	-10.0382
1278694161641	2	4	-0.108963
1278694161641	2	3	3.75922
1278694161641	2	2	-10.0382
1278694161641	2	1	-0.108963
1278694161641	2	0	3.75922
1278694161742	1	5	14
1278694161742	1	4	-4
1278694161742	1	3	326
1278694161742	1	2	14
1278694161742	1	1	-4
1278694161742	1	0	360
1278694161868	2	5	-9.46614
1278694161868	2	4	-0.762739
1278694161868	2	3	2.4108
1278694161868	2	2	-9.46614
1278694161868	2	1	-0.762739
1278694161868	2	0	2.4108
1278694162046	1	5	0
1278694162046	1	4	8
1278694162046	1	3	309
1278694162046	1	2	0
1278694162046	1	1	8
1278694162046	1	0	360
1278694162170	2	5	-10.8418
1278694162170	2	4	1.6072
1278694162170	2	3	0
1278694162170	2	2	-10.8418
1278694162170	2	1	1.6072
1278694162170	2	0	0
1278694162319	1	5	6
1278694162319	1	4	11
1278694162319	1	3	305
1278694162319	1	2	6
1278694162319	1	1	11
1278694162319	1	0	360
1278694162509	2	5	-9.49338
1278694162509	2	4	1.79789
1278694162509	2	3	0.953424
1278694162509	2	2	-9.49338
1278694162509	2	1	1.79789
1278694162509	2	0	0.953424
1278694162674	1	5	7
1278694162674	1	4	4
1278694162674	1	3	313
1278694162674	1	2	7
1278694162674	1	1	4
1278694162674	1	0	360
1278694162862	2	5	-9.91561
1278694162862	2	4	0.694638
1278694162862	2	3	1.18497
1278694162862	2	2	-9.91561
1278694162862	2	1	0.694638
1278694162862	2	0	1.18497
1278694163049	1	5	5
1278694163049	1	4	6
1278694163049	1	3	314
1278694163049	1	2	5
1278694163049	1	1	6
1278694163049	1	0	360
1278694163152	2	5	-8.85323
1278694163152	2	4	0.912563
1278694163152	2	3	0.762739
1278694163152	2	2	-8.85323
1278694163152	2	1	0.912563
1278694163152	2	0	0.762739
1278694163255	1	5	-2
1278694163255	1	4	1
1278694163255	1	3	313
1278694163255	1	2	-2
1278694163255	1	1	1
1278694163255	1	0	360
1278694163432	2	5	-9.38442
1278694163432	2	4	0.149824
1278694163432	2	3	-0.38137
1278694163432	2	2	-9.38442
1278694163432	2	1	0.149824
1278694163432	2	0	-0.38137
1278694163585	1	5	-1
1278694163585	1	4	5
1278694163585	1	3	306
1278694163585	1	2	-1
1278694163585	1	1	5
1278694163585	1	0	326.242
1278694163733	2	5	-14.71
1278694163733	2	4	1.18497
1278694163733	2	3	-0.38137
1278694163733	2	2	-14.71
1278694163733	2	1	1.18497
1278694163733	2	0	-0.38137
1278694163876	1	5	-7
1278694163876	1	4	8
1278694163876	1	3	296
1278694163876	1	2	-7
1278694163876	1	1	8
1278694163876	1	0	324.636
1278694164059	2	5	-9.49338
1278694164059	2	4	1.41652
1278694164059	2	3	-1.11687
1278694164059	2	2	-9.49338
1278694164059	2	1	1.41652
1278694164059	2	0	-1.11687
1278694164265	1	5	-3
1278694164265	1	4	12
1278694164265	1	3	287
1278694164265	1	2	-3
1278694164265	1	1	12
1278694164265	1	0	321.834
1278694164470	2	5	-9.65683
1278694164470	2	4	1.98857
1278694164470	2	3	-0.463092
1278694164470	2	2	-9.65683
1278694164470	2	1	1.98857
1278694164470	2	0	-0.463092
1278694164626	1	5	-53
1278694164626	1	4	-23
1278694164626	1	3	294
1278694164626	1	2	-53
1278694164626	1	1	-23
1278694164626	1	0	316.396
1278694164755	2	5	-4.33127
1278694164755	2	4	-3.56853
1278694164755	2	3	-7.35499
1278694164755	2	2	-4.33127
1278694164755	2	1	-3.56853
1278694164755	2	0	-7.35499
1278694164890	1	5	-46
1278694164890	1	4	-136
1278694164890	1	3	310
1278694164890	1	2	-46
1278694164890	1	1	-136
1278694164890	1	0	312.759
1278694165016	2	5	0.313268
1278694165016	2	4	-9.46614
1278694165016	2	3	-9.69769
1278694165016	2	2	0.313268
1278694165016	2	1	-9.46614
1278694165016	2	0	-9.69769
1278694165160	1	5	-70
1278694165160	1	4	-165
1278694165160	1	3	304
1278694165160	1	2	-70
1278694165160	1	1	-165
1278694165160	1	0	308.697
1278694165288	2	5	1.5391
1278694165288	2	4	-1.98857
1278694165288	2	3	-7.01448
1278694165288	2	2	1.5391
1278694165288	2	1	-1.98857
1278694165288	2	0	-7.01448
1278694165463	1	5	-42
1278694165463	1	4	-138
1278694165463	1	3	339
1278694165463	1	2	-42
1278694165463	1	1	-138
1278694165463	1	0	305.261
1278694165598	2	5	3.86818
1278694165598	2	4	-8.28117
1278694165598	2	3	-8.19945
1278694165598	2	2	3.86818
1278694165598	2	1	-8.28117
1278694165598	2	0	-8.19945
1278694165741	1	5	-52
1278694165741	1	4	-144
1278694165741	1	3	10
1278694165741	1	2	-52
1278694165741	1	1	-144
1278694165741	1	0	308.622
1278694165935	2	5	1.72978
1278694165935	2	4	-5.2847
1278694165935	2	3	-7.01448
1278694165935	2	2	1.72978
1278694165935	2	1	-5.2847
1278694165935	2	0	-7.01448
1278694166109	1	5	-32
1278694166109	1	4	-123
1278694166109	1	3	42
1278694166109	1	2	-32
1278694166109	1	1	-123
1278694166109	1	0	311.451
1278694166263	2	5	1.30755
1278694166263	2	4	-8.00876
1278694166263	2	3	-5.13487
1278694166263	2	2	1.30755
1278694166263	2	1	-8.00876
1278694166263	2	0	-5.13487
1278694166454	1	5	-15
1278694166454	1	4	-105
1278694166454	1	3	68
1278694166454	1	2	-15
1278694166454	1	1	-105
1278694166454	1	0	315.154
1278694166758	2	5	0.340509
1278694166758	2	4	-9.91561
1278694166758	2	3	-2.64235
1278694166758	2	2	0.340509
1278694166758	2	1	-9.91561
1278694166758	2	0	-2.64235
1278694166903	1	5	11
1278694166903	1	4	-101
1278694166903	1	3	89
1278694166903	1	2	11
1278694166903	1	1	-101
1278694166903	1	0	324.301
1278694167053	2	5	0.612916
1278694167053	2	4	-10.8009
1278694167053	2	3	2.11115
1278694167053	2	2	0.612916
1278694167053	2	1	-10.8009
1278694167053	2	0	2.11115
1278694167204	1	5	9
1278694167204	1	4	-81
1278694167204	1	3	101
1278694167204	1	2	9
1278694167204	1	1	-81
1278694167204	1	0	335.211
1278694167353	2	5	-0.463092
1278694167353	2	4	-9.65683
1278694167353	2	3	1.49824
1278694167353	2	2	-0.463092
1278694167353	2	1	-9.65683
1278694167353	2	0	1.49824
1278694167585	1	5	1
1278694167585	1	4	-105
1278694167585	1	3	90
1278694167585	1	2	1
1278694167585	1	1	-105
1278694167585	1	0	343.588
1278694167678	2	5	2.56063
1278694167678	2	4	-9.65683
1278694167678	2	3	0.149824
1278694167678	2	2	2.56063
1278694167678	2	1	-9.65683
1278694167678	2	0	0.149824
1278694167773	1	5	-6
1278694167773	1	4	-99
1278694167773	1	3	85
1278694167773	1	2	-6
1278694167773	1	1	-99
1278694167773	1	0	356.771
1278694167923	2	5	1.49824
1278694167923	2	4	-11.9178
1278694167923	2	3	-1.22583
1278694167923	2	2	1.49824
1278694167923	2	1	-11.9178
1278694167923	2	0	-1.22583
1278694168039	1	5	1
1278694168039	1	4	-82
1278694168039	1	3	99
1278694168039	1	2	1
1278694168039	1	1	-82
1278694168039	1	0	16.511
1278694168135	2	5	-1.18497
1278694168135	2	4	-8.39013
1278694168135	2	3	0.149824
1278694168135	2	2	-1.18497
1278694168135	2	1	-8.39013
1278694168135	2	0	0.149824
1278694168282	1	5	-17
1278694168282	1	4	-70
1278694168282	1	3	111
1278694168282	1	2	-17
1278694168282	1	1	-70
1278694168282	1	0	31.1412
1278694168380	2	5	-1.26669
1278694168380	2	4	-6.21088
1278694168380	2	3	-1.92047
1278694168380	2	2	-1.26669
1278694168380	2	1	-6.21088
1278694168380	2	0	-1.92047
1278694168479	1	5	-11
1278694168479	1	4	-104
1278694168479	1	3	93
1278694168479	1	2	-11
1278694168479	1	1	-104
1278694168479	1	0	42.3801
1278694168631	2	5	1.5391
1278694168631	2	4	-10.2697
1278694168631	2	3	-2.07029
1278694168631	2	2	1.5391
1278694168631	2	1	-10.2697
1278694168631	2	0	-2.07029
1278694168792	1	5	-6
1278694168792	1	4	-84
1278694168792	1	3	97
1278694168792	1	2	-6
1278694168792	1	1	-84
1278694168792	1	0	53.7928
1278694168982	2	5	-0.040861
1278694168982	2	4	-9.76579
1278694168982	2	3	-0.953424
1278694168982	2	2	-0.040861
1278694168982	2	1	-9.76579
1278694168982	2	0	-0.953424
1278694169122	1	5	-17
1278694169122	1	4	-108
1278694169122	1	3	91
1278694169122	1	2	-17
1278694169122	1	1	-108
1278694169122	1	0	77.8975
1278694169272	2	5	1.07601
1278694169272	2	4	-9.11201
1278694169272	2	3	-2.83303
1278694169272	2	2	1.07601
1278694169272	2	1	-9.11201
1278694169272	2	0	-2.83303
1278694169422	1	5	-19
1278694169422	1	4	-119
1278694169422	1	3	65
1278694169422	1	2	-19
1278694169422	1	1	-119
1278694169422	1	0	85.4769
1278694169572	2	5	2.30184
1278694169572	2	4	-5.66606
1278694169572	2	3	-2.07029
1278694169572	2	2	2.30184
1278694169572	2	1	-5.66606
1278694169572	2	0	-2.07029
1278694169763	1	5	-12
1278694169763	1	4	-105
1278694169763	1	3	78
1278694169763	1	2	-12
1278694169763	1	1	-105
1278694169763	1	0	88.8071
1278694169873	2	5	1.5391
1278694169873	2	4	-10.5013
1278694169873	2	3	-2.30184
1278694169873	2	2	1.5391
1278694169873	2	1	-10.5013
1278694169873	2	0	-2.30184
1278694170073	1	5	6
1278694170073	1	4	-97
1278694170073	1	3	96
1278694170073	1	2	6
1278694170073	1	1	-97
1278694170073	1	0	91.9333
1278694170216	2	5	0.694638
1278694170216	2	4	-10.6103
1278694170216	2	3	1.07601
1278694170216	2	2	0.694638
1278694170216	2	1	-10.6103
1278694170216	2	0	1.07601
1278694170363	1	5	-10
1278694170363	1	4	-101
1278694170363	1	3	91
1278694170363	1	2	-10
1278694170363	1	1	-101
1278694170363	1	0	92.6957
1278694170527	2	5	1.41652
1278694170527	2	4	-12.5307
1278694170527	2	3	-2.11115
1278694170527	2	2	1.41652
1278694170527	2	1	-12.5307
1278694170527	2	0	-2.11115
1278694170640	1	5	8
1278694170640	1	4	-102
1278694170640	1	3	96
1278694170640	1	2	8
1278694170640	1	1	-102
1278694170640	1	0	91.7482
1278694170737	2	5	1.30755
1278694170737	2	4	-7.81808
1278694170737	2	3	1.07601
1278694170737	2	2	1.30755
1278694170737	2	1	-7.81808
1278694170737	2	0	1.07601
1278694170856	1	5	-2
1278694170856	1	4	-98
1278694170856	1	3	95
1278694170856	1	2	-2
1278694170856	1	1	-98
1278694170856	1	0	92.048
1278694171010	2	5	1.56634
1278694171010	2	4	-11.6454
1278694171010	2	3	-0.422231
1278694171010	2	2	1.56634
1278694171010	2	1	-11.6454
1278694171010	2	0	-0.422231
1278694171104	1	5	3
1278694171104	1	4	-96
1278694171104	1	3	95
1278694171104	1	2	3
1278694171104	1	1	-96
1278694171104	1	0	93.3662
1278694171209	2	5	1.03515
1278694171209	2	4	-9.99734
1278694171209	2	3	0.463092
1278694171209	2	2	1.03515
1278694171209	2	1	-9.99734
1278694171209	2	0	0.463092
1278694171361	1	5	6
1278694171361	1	4	-98
1278694171361	1	3	96
1278694171361	1	2	6
1278694171361	1	1	-98
1278694171361	1	0	92.4641
1278694171508	2	5	0.994285
1278694171508	2	4	-9.65683
1278694171508	2	3	0.953424
1278694171508	2	2	0.994285
1278694171508	2	1	-9.65683
1278694171508	2	0	0.953424
1278694171669	1	5	1
1278694171669	1	4	-96
1278694171669	1	3	97
1278694171669	1	2	1
1278694171669	1	1	-96
1278694171669	1	0	91.0121
1278694171832	2	5	0.994285
1278694171832	2	4	-10.4604
1278694171832	2	3	0.231546
1278694171832	2	2	0.994285
1278694171832	2	1	-10.4604
1278694171832	2	0	0.231546
1278694171989	1	5	10
1278694171989	1	4	-102
1278694171989	1	3	105
1278694171989	1	2	10
1278694171989	1	1	-102
1278694171989	1	0	91.0981
1278694172105	2	5	0.926184
1278694172105	2	4	-10.2289
1278694172105	2	3	1.87961
1278694172105	2	2	0.926184
1278694172105	2	1	-10.2289
1278694172105	2	0	1.87961
1278694172263	1	5	12
1278694172263	1	4	-104
1278694172263	1	3	111
1278694172263	1	2	12
1278694172263	1	1	-104
1278694172263	1	0	91.1924
1278694172370	2	5	1.07601
1278694172370	2	4	-9.61597
1278694172370	2	3	2.07029
1278694172370	2	2	1.07601
1278694172370	2	1	-9.61597
1278694172370	2	0	2.07029
1278694172497	1	5	13
1278694172497	1	4	-104
1278694172497	1	3	115
1278694172497	1	2	13
1278694172497	1	1	-104
1278694172497	1	0	92.1392
1278694172644	2	5	1.11687
1278694172644	2	4	-9.61597
1278694172644	2	3	2.15201
1278694172644	2	2	1.11687
1278694172644	2	1	-9.61597
1278694172644	2	0	2.15201
1278694172792	1	5	12
1278694172792	1	4	-104
1278694172792	1	3	115
1278694172792	1	2	12
1278694172792	1	1	-104
1278694172792	1	0	96.4656
1278694172942	2	5	1.26669
1278694172942	2	4	-9.53424
1278694172942	2	3	2.07029
1278694172942	2	2	1.26669
1278694172942	2	1	-9.53424
1278694172942	2	0	2.07029
1278694173089	1	5	12
1278694173089	1	4	-105
1278694173089	1	3	115
1278694173089	1	2	12
1278694173089	1	1	-105
1278694173089	1	0	99.006
1278694173287	2	5	1.30755
1278694173287	2	4	-9.5751
1278694173287	2	3	2.11115
1278694173287	2	2	1.30755
1278694173287	2	1	-9.5751
1278694173287	2	0	2.11115
1278694173437	1	5	12
1278694173437	1	4	-104
1278694173437	1	3	115
1278694173437	1	2	12
1278694173437	1	1	-104
1278694173437	1	0	100.794
1278694173587	2	5	1.18497
1278694173587	2	4	-9.65683
1278694173587	2	3	2.07029
1278694173587	2	2	1.18497
1278694173587	2	1	-9.65683
1278694173587	2	0	2.07029
1278694173678	1	5	13
1278694173678	1	4	-105
1278694173678	1	3	115
1278694173678	1	2	13
1278694173678	1	1	-105
1278694173678	1	0	103.185
1278694173781	2	5	1.26669
1278694173781	2	4	-9.53424
1278694173781	2	3	2.15201
1278694173781	2	2	1.26669
1278694173781	2	1	-9.53424
1278694173781	2	0	2.15201
1278694173930	1	5	12
1278694173930	1	4	-104
1278694173930	1	3	115
1278694173930	1	2	12
1278694173930	1	1	-104
1278694173930	1	0	104.49
1278694174049	2	5	1.22583
1278694174049	2	4	-9.61597
1278694174049	2	3	2.02943
1278694174049	2	2	1.22583
1278694174049	2	1	-9.61597
1278694174049	2	0	2.02943
1278694174142	2	5	1.22583
1278694174142	2	4	-9.5751
1278694174142	2	3	2.11115
1278694174142	2	2	1.22583
1278694174142	2	1	-9.5751
1278694174142	2	0	2.11115
1278694174272	1	5	11
1278694174272	1	4	-103
1278694174272	1	3	116
1278694174272	1	2	11
1278694174272	1	1	-103
1278694174272	1	0	109.279
1278694174421	2	5	1.14411
1278694174421	2	4	-9.65683
1278694174421	2	3	1.94771
1278694174421	2	2	1.14411
1278694174421	2	1	-9.65683
1278694174421	2	0	1.94771
1278694174597	2	5	1.18497
1278694174597	2	4	-9.61597
1278694174597	2	3	1.92047
1278694174597	2	2	1.18497
1278694174597	2	1	-9.61597
1278694174597	2	0	1.92047
1278694174772	1	5	11
1278694174772	1	4	-104
1278694174772	1	3	116
1278694174772	1	2	11
1278694174772	1	1	-104
1278694174772	1	0	111.62
1278694174902	2	5	1.26669
1278694174902	2	4	-9.46614
1278694174902	2	3	1.92047
1278694174902	2	2	1.26669
1278694174902	2	1	-9.46614
1278694174902	2	0	1.92047
1278694175010	1	5	11
1278694175010	1	4	-103
1278694175010	1	3	116
1278694175010	1	2	11
1278694175010	1	1	-103
1278694175010	1	0	113.277
1278694175160	2	5	1.33479
1278694175160	2	4	-9.84751
1278694175160	2	3	1.87961
1278694175160	2	2	1.33479
1278694175160	2	1	-9.84751
1278694175160	2	0	1.87961
1278694175310	1	5	-3
1278694175310	1	4	-98
1278694175310	1	3	110
1278694175310	1	2	-3
1278694175310	1	1	-98
1278694175310	1	0	114.174
1278694175452	2	5	1.49824
1278694175452	2	4	-10.5013
1278694175452	2	3	-0.463092
1278694175452	2	2	1.49824
1278694175452	2	1	-10.5013
1278694175452	2	0	-0.463092
1278694175608	1	5	6
1278694175608	1	4	-103
1278694175608	1	3	103
1278694175608	1	2	6
1278694175608	1	1	-103
1278694175608	1	0	114.922
1278694175757	2	5	1.87961
1278694175757	2	4	-9.00305
1278694175757	2	3	1.03515
1278694175757	2	2	1.87961
1278694175757	2	1	-9.00305
1278694175757	2	0	1.03515
1278694175900	1	5	8
1278694175900	1	4	-99
1278694175900	1	3	103
1278694175900	1	2	8
1278694175900	1	1	-99
1278694175900	1	0	114.696
1278694176052	2	5	0.762739
1278694176052	2	4	-9.53424
1278694176052	2	3	1.33479
1278694176052	2	2	0.762739
1278694176052	2	1	-9.53424
1278694176052	2	0	1.33479
1278694176201	1	5	14
1278694176201	1	4	-117
1278694176201	1	3	89
1278694176201	1	2	14
1278694176201	1	1	-117
1278694176201	1	0	114.244
1278694176343	2	5	3.17354
1278694176343	2	4	-7.20516
1278694176343	2	3	1.98857
1278694176343	2	2	3.17354
1278694176343	2	1	-7.20516
1278694176343	2	0	1.98857
1278694176503	1	5	15
1278694176503	1	4	-109
1278694176503	1	3	84
1278694176503	1	2	15
1278694176503	1	1	-109
1278694176503	1	0	113.688
1278694176628	2	5	1.83875
1278694176628	2	4	-9.2346
1278694176628	2	3	2.49252
1278694176628	2	2	1.83875
1278694176628	2	1	-9.2346
1278694176628	2	0	2.49252
1278694176735	1	5	-6
1278694176735	1	4	-114
1278694176735	1	3	44
1278694176735	1	2	-6
1278694176735	1	1	-114
1278694176735	1	0	112.967
1278694176846	2	5	2.72407
1278694176846	2	4	-6.3607
1278694176846	2	3	-0.762739
1278694176846	2	2	2.72407
1278694176846	2	1	-6.3607
1278694176846	2	0	-0.762739
1278694176964	1	5	11
1278694176964	1	4	-116
1278694176964	1	3	49
1278694176964	1	2	11
1278694176964	1	1	-116
1278694176964	1	0	110.425
1278694177060	2	5	8.39013
1278694177060	2	4	-19.4635
1278694177060	2	3	4.09972
1278694177060	2	2	8.39013
1278694177060	2	1	-19.4635
1278694177060	2	0	4.09972
1278694177156	1	5	19
1278694177156	1	4	-112
1278694177156	1	3	64
1278694177156	1	2	19
1278694177156	1	1	-112
1278694177156	1	0	107.968
1278694177293	2	5	2.07029
1278694177293	2	4	-10.8418
1278694177293	2	3	3.86818
1278694177293	2	2	2.07029
1278694177293	2	1	-10.8418
1278694177293	2	0	3.86818
1278694177435	1	5	16
1278694177435	1	4	-115
1278694177435	1	3	68
1278694177435	1	2	16
1278694177435	1	1	-115
1278694177435	1	0	100.071
1278694177589	2	5	2.72407
1278694177589	2	4	-7.58653
1278694177589	2	3	2.30184
1278694177589	2	2	2.72407
1278694177589	2	1	-7.58653
1278694177589	2	0	2.30184
1278694177741	1	5	32
1278694177741	1	4	-57
1278694177741	1	3	95
1278694177741	1	2	32
1278694177741	1	1	-57
1278694177741	1	0	90.4957
1278694177896	2	5	-0.912563
1278694177896	2	4	-5.24383
1278694177896	2	3	3.29612
1278694177896	2	2	-0.912563
1278694177896	2	1	-5.24383
1278694177896	2	0	3.29612
1278694178046	1	5	-3
1278694178046	1	4	-124
1278694178046	1	3	53
1278694178046	1	2	-3
1278694178046	1	1	-124
1278694178046	1	0	86.2403
1278694178258	2	5	13.0211
1278694178258	2	4	-19.5043
1278694178258	2	3	-1.41652
1278694178258	2	2	13.0211
1278694178258	2	1	-19.5043
1278694178258	2	0	-1.41652
1278694178410	1	5	19
1278694178410	1	4	-110
1278694178410	1	3	72
1278694178410	1	2	19
1278694178410	1	1	-110
1278694178410	1	0	82.0246
1278694178558	2	5	1.79789
1278694178558	2	4	-16.3989
1278694178558	2	3	5.5571
1278694178558	2	2	1.79789
1278694178558	2	1	-16.3989
1278694178558	2	0	5.5571
1278694178704	1	5	-9
1278694178704	1	4	-67
1278694178704	1	3	122
1278694178704	1	2	-9
1278694178704	1	1	-67
1278694178704	1	0	78.9556
1278694178855	2	5	-1.64806
1278694178855	2	4	-4.18145
1278694178855	2	3	-0.721878
1278694178855	2	2	-1.64806
1278694178855	2	1	-4.18145
1278694178855	2	0	-0.721878
1278694178997	1	5	5
1278694178997	1	4	-125
1278694178997	1	3	74
1278694178997	1	2	5
1278694178997	1	1	-125
1278694178997	1	0	76.5611
1278694179145	2	5	13.0619
1278694179145	2	4	-18.8097
1278694179145	2	3	1.94771
1278694179145	2	2	13.0619
1278694179145	2	1	-18.8097
1278694179145	2	0	1.94771
1278694179310	1	5	10
1278694179310	1	4	-100
1278694179310	1	3	73
1278694179310	1	2	10
1278694179310	1	1	-100
1278694179310	1	0	72.015
1278694179467	2	5	0.0817221
1278694179467	2	4	-13.1436
1278694179467	2	3	2.22012
1278694179467	2	2	0.0817221
1278694179467	2	1	-13.1436
1278694179467	2	0	2.22012
1278694179575	1	5	4
1278694179575	1	4	-112
1278694179575	1	3	52
1278694179575	1	2	4
1278694179575	1	1	-112
1278694179575	1	0	70.6186
1278694179675	2	5	2.07029
1278694179675	2	4	-5.21659
1278694179675	2	3	0.422231
1278694179675	2	2	2.07029
1278694179675	2	1	-5.21659
1278694179675	2	0	0.422231
1278694179781	1	5	4
1278694179781	1	4	-102
1278694179781	1	3	47
1278694179781	1	2	4
1278694179781	1	1	-102
1278694179781	1	0	68.8418
1278694179944	2	5	2.15201
1278694179944	2	4	-10.3106
1278694179944	2	3	0.721878
1278694179944	2	2	2.15201
1278694179944	2	1	-10.3106
1278694179944	2	0	0.721878
1278694180047	1	5	9
1278694180047	1	4	-104
1278694180047	1	3	60
1278694180047	1	2	9
1278694180047	1	1	-104
1278694180047	1	0	72.1923
1278694180148	2	5	1.87961
1278694180148	2	4	-10.3787
1278694180148	2	3	1.72978
1278694180148	2	2	1.87961
1278694180148	2	1	-10.3787
1278694180148	2	0	1.72978
1278694180270	1	5	13
1278694180270	1	4	-105
1278694180270	1	3	85
1278694180270	1	2	13
1278694180270	1	1	-105
1278694180270	1	0	74.5667
1278694180421	2	5	1.26669
1278694180421	2	4	-9.72493
1278694180421	2	3	2.30184
1278694180421	2	2	1.26669
1278694180421	2	1	-9.72493
1278694180421	2	0	2.30184
1278694180575	1	5	11
1278694180575	1	4	-102
1278694180575	1	3	102
1278694180575	1	2	11
1278694180575	1	1	-102
1278694180575	1	0	75.7831
1278694180717	2	5	1.11687
1278694180717	2	4	-10.1199
1278694180717	2	3	1.94771
1278694180717	2	2	1.11687
1278694180717	2	1	-10.1199
1278694180717	2	0	1.94771
1278694180871	1	5	10
1278694180871	1	4	-101
1278694180871	1	3	113
1278694180871	1	2	10
1278694180871	1	1	-101
1278694180871	1	0	77.3539
1278694181023	2	5	0.762739
1278694181023	2	4	-10.1472
1278694181023	2	3	1.83875
1278694181023	2	2	0.762739
1278694181023	2	1	-10.1472
1278694181023	2	0	1.83875
1278694181165	1	5	5
1278694181165	1	4	-99
1278694181165	1	3	113
1278694181165	1	2	5
1278694181165	1	1	-99
1278694181165	1	0	73.935
1278694181323	2	5	1.41652
1278694181323	2	4	-10.2289
1278694181323	2	3	0.953424
1278694181323	2	2	1.41652
1278694181323	2	1	-10.2289
1278694181323	2	0	0.953424
1278694181488	1	5	3
1278694181488	1	4	-103
1278694181488	1	3	102
1278694181488	1	2	3
1278694181488	1	1	-103
1278694181488	1	0	78.9042
1278694181644	2	5	2.49252
1278694181644	2	4	-10.6103
1278694181644	2	3	0.503953
1278694181644	2	2	2.49252
1278694181644	2	1	-10.6103
1278694181644	2	0	0.503953
1278694181787	1	5	9
1278694181787	1	4	-104
1278694181787	1	3	110
1278694181787	1	2	9
1278694181787	1	1	-104
1278694181787	1	0	81.3427
1278694181937	2	5	1.92047
1278694181937	2	4	-9.507
1278694181937	2	3	1.45738
1278694181937	2	2	1.92047
1278694181937	2	1	-9.507
1278694181937	2	0	1.45738
1278694182095	1	5	11
1278694182095	1	4	-102
1278694182095	1	3	126
